ID,Monetary,Frequence,Recency
14918.0,1610.15,2,116
15920.0,167.5,4,154
17353.0,1740.0,2,129
18024.0,389.78,2,153
15467.0,524.88,3,9
16174.0,1009.5500000000001,3,126
13678.0,232.6,1,152
14690.0,355.05,2,44
13058.0,271.40000000000003,3,25
14552.0,164.22,1,152
12556.0,599.56,2,50
13224.0,2155.95,2,60
16989.0,1133.25,6,7
12358.0,1168.06,2,2
13207.0,250.26000000000002,2,15
18122.0,1793.06,6,8
12722.0,997.63,4,85
17405.0,1031.41,3,1
13311.0,598.57,2,4
15051.0,1383.3600000000001,3,23
15895.0,179.17,1,150
15795.0,610.01,1,150
13669.0,218.55,2,51
16450.0,311.92,1,150
13667.0,299.05,1,149
14400.0,574.7,1,149
12405.0,1710.39,1,149
14265.0,530.18,2,109
14847.0,309.4,1,149
14862.0,841.1999999999999,2,26
16488.0,498.8,3,33
15256.0,98.45,1,149
14716.0,307.51,2,43
13933.0,608.7900000000001,2,109
14857.0,1173.12,2,60
15306.0,1174.35,3,64
15839.0,1048.49,3,33
13994.0,2274.14,6,4
17554.0,1952.45,5,1
14332.0,840.21,3,23
17266.0,296.58,3,2
17948.0,358.56000000000006,1,147
15004.0,1220.77,1,147
14722.0,180.42000000000002,1,147
13507.0,2479.16,4,3
13967.0,80.7,1,146
16054.0,783.9,1,145
12833.0,417.38,1,145
16474.0,1810.65,7,7
17984.0,152.68,1,145
12589.0,646.68,2,29
16762.0,1207.24,3,20
13940.0,839.14,4,17
14029.0,467.66,2,63
14117.0,90.0,1,144
13167.0,791.33,4,19
17779.0,650.32,3,21
13991.0,852.88,6,12
18101.0,222.4,2,11
13827.0,409.8,3,58
12560.0,2134.01,3,5
16764.0,2790.9500000000003,13,4
18180.0,1843.75,6,5
12521.0,599.68,1,143
17866.0,329.65,1,143
15802.0,451.42,1,143
17229.0,318.76,2,96
14456.0,3017.28,9,5
16464.0,1298.66,3,20
17962.0,102.41,1,142
16149.0,280.52,2,5
14259.0,120.0,1,142
18143.0,1000.16,2,117
17935.0,145.79,2,138
14517.0,330.45,2,33
17694.0,283.12,1,142
17660.0,178.75,1,141
16041.0,3166.4,3,31
15623.0,301.03,1,141
15829.0,636.14,2,99
15232.0,612.06,2,113
12438.0,2906.85,2,14
12627.0,4478.53,7,11
13079.0,220.10000000000002,5,4
18262.0,149.48,1,140
13563.0,777.53,2,84
15506.0,972.08,3,23
16305.0,361.21999999999997,1,139
12864.0,147.12,1,138
17724.0,1033.0,3,71
17703.0,798.74,3,35
13116.0,501.14,1,138
14019.0,1421.61,3,47
17649.0,868.49,1,138
16178.0,197.9,1,138
17040.0,449.73,1,138
14100.0,191.95000000000002,1,138
16557.0,281.85,2,24
13296.0,87.4,1,137
13814.0,1579.12,2,92
16364.0,705.79,2,12
17693.0,200.47,1,137
15372.0,2007.3999999999999,1,137
15618.0,776.851,4,33
13930.0,337.34,2,58
13379.0,572.56,3,26
13194.0,60.7,1,136
16447.0,255.91,1,136
14305.0,1858.96,3,71
12397.0,2409.9,2,36
14331.0,462.65999999999997,2,124
15261.0,254.82,1,135
15105.0,2298.93,7,18
13813.0,1366.8600000000001,4,40
14855.0,645.65,2,119
13925.0,678.25,4,93
18237.0,987.1,5,3
12453.0,707.09,1,134
15639.0,425.32,1,134
15118.0,244.8,1,134
15746.0,196.88,1,134
12743.0,540.13,2,134
18268.0,25.5,1,134
15942.0,337.44,1,134
14143.0,115.8,1,134
15120.0,358.82,1,134
16147.0,375.0,1,134
13277.0,258.4,4,16
18127.0,347.08,3,19
15149.0,520.8000000000001,1,134
18081.0,343.45,3,36
14511.0,1314.81,5,11
12716.0,1053.49,2,4
15776.0,241.62,1,133
12981.0,372.21999999999997,2,30
13106.0,76.5,1,133
13928.0,464.57,4,11
14885.0,765.3199999999999,1,132
13388.0,677.1,2,131
15438.0,156.57999999999998,1,131
17173.0,3766.6,8,5
17941.0,304.56,1,131
14947.0,290.82,2,72
17053.0,498.48,1,131
12534.0,1089.18,1,131
12844.0,325.96000000000004,2,29
14567.0,1530.3600000000001,2,57
14937.0,1621.88,3,57
12828.0,1018.71,6,3
16984.0,4459.52,2,88
13023.0,689.9,2,64
17553.0,1487.6,1,130
13075.0,919.61,1,130
15342.0,406.09,1,130
12644.0,477.91,1,130
12378.0,4008.62,1,130
17788.0,1117.9,2,74
13850.0,1595.48,1,129
14076.0,118.67,1,129
13805.0,924.6,2,52
17887.0,111.35,1,129
13186.0,1575.89,3,40
12750.0,275.88,1,129
15374.0,168.0,1,129
17656.0,1674.69,5,73
16102.0,1842.14,3,42
15089.0,2420.84,6,10
14972.0,114.77,1,128
17514.0,208.65,1,128
12917.0,594.0,1,128
12689.0,1247.61,2,26
14768.0,192.60000000000002,2,17
17584.0,1242.3,2,7
15254.0,300.36,1,127
18099.0,168.31,1,127
15205.0,653.24,2,85
13218.0,62.63999999999999,1,127
17267.0,317.2,2,127
16302.0,233.22,1,127
13513.0,205.1,1,127
14720.0,663.81,3,6
18282.0,178.05,2,8
12610.0,2099.54,5,23
13200.0,870.09,4,19
14079.0,375.1,1,125
17298.0,498.42,2,101
14024.0,327.7,2,122
16066.0,1521.04,5,17
15198.0,193.64,2,92
12865.0,1568.23,2,26
12885.0,1175.22,3,63
17331.0,175.2,1,124
13016.0,789.89,3,73
13500.0,1166.77,3,23
15247.0,356.0,1,122
13355.0,674.7,1,122
16053.0,1511.95,2,33
13919.0,384.81,2,59
12384.0,585.27,2,29
16292.0,302.25,1,122
12571.0,519.61,2,40
14116.0,1382.74,5,20
14495.0,123.8,2,51
15494.0,1280.58,2,21
15608.0,1093.68,4,28
17248.0,318.65,1,120
17653.0,1207.56,4,37
17633.0,1324.84,4,31
13645.0,252.1,1,120
15469.0,538.55,2,50
13307.0,15.0,1,120
12381.0,1845.31,5,5
17122.0,138.32,1,119
14406.0,156.75,1,119
15683.0,193.75,1,117
14301.0,640.14,1,117
14658.0,247.15,2,5
13621.0,213.85,1,117
16272.0,411.7,1,117
17958.0,508.4599999999999,1,117
16836.0,251.87,2,40
16961.0,234.17,1,116
16902.0,1706.88,1,116
15706.0,1060.56,4,64
15480.0,905.5,1,116
15315.0,570.5,2,64
15653.0,877.4399999999999,2,93
13159.0,1429.35,4,9
13189.0,260.68,2,19
17637.0,547.0600000000001,2,31
12641.0,185.9,1,115
13470.0,165.0,2,99
15786.0,4919.0,3,46
15541.0,85.13000000000001,1,114
16734.0,646.76,3,52
16706.0,531.35,3,37
17070.0,304.24,1,114
12688.0,4873.8099999999995,1,114
12729.0,453.01,1,114
12962.0,266.39,2,7
13273.0,138.98,1,113
17736.0,377.44,3,9
15472.0,371.56,1,113
12680.0,862.81,4,1
16582.0,313.62,1,113
17747.0,71.4,1,113
12513.0,612.29,1,113
15396.0,288.18,1,113
12418.0,668.58,1,113
16828.0,128.5,2,93
14712.0,917.07,3,29
12991.0,503.76,2,23
14772.0,139.26,1,112
12364.0,1313.1,4,8
12968.0,135.95,1,112
16330.0,251.91,3,18
14566.0,1432.0,1,111
15701.0,1529.0,4,2
12518.0,2056.89,5,1
14529.0,578.61,3,60
16536.0,548.12,1,110
15313.0,52.0,1,110
15801.0,1063.95,3,46
16201.0,1863.47,4,3
16555.0,285.89,2,35
16952.0,167.61,2,109
14387.0,1727.6,3,33
17073.0,1446.09,4,18
18147.0,179.33999999999997,2,46
14523.0,241.09,1,108
14418.0,1937.25,3,4
12642.0,1013.26,3,25
16968.0,439.43,2,4
16723.0,576.4,2,91
13411.0,213.55,1,107
16340.0,534.31,1,107
13236.0,744.85,2,25
14196.0,335.52,1,107
15263.0,156.51,1,107
14314.0,120.0,1,107
16093.0,17.0,1,107
17844.0,51.559999999999995,1,107
14687.0,628.38,1,107
14050.0,746.36,2,32
16429.0,284.55,1,106
14055.0,725.6400000000001,1,106
12715.0,343.36,1,106
15663.0,138.14,1,106
18200.0,150.35,1,106
18167.0,1384.8600000000001,3,23
13644.0,2624.26,4,16
17451.0,1721.4,7,1
16641.0,231.10000000000002,1,106
13812.0,539.0,3,42
14141.0,915.13,4,3
15074.0,735.67,1,105
12492.0,263.21000000000004,2,63
17183.0,3347.31,6,8
15325.0,161.74,1,104
13778.0,178.7,1,103
14869.0,721.45,2,9
14096.0,65164.79,17,4
14108.0,597.91,2,31
12814.0,125.92,1,102
15866.0,211.89,1,101
14660.0,285.74,2,87
13726.0,1079.6599999999999,2,39
15690.0,239.76,2,4
17777.0,647.56,3,25
16278.0,566.38,1,100
13276.0,590.9300000000001,2,64
12436.0,509.01,1,100
13147.0,712.8000000000001,4,10
13045.0,305.28000000000003,1,99
13099.0,207.35999999999999,1,99
12739.0,1013.04,2,78
14420.0,387.52,1,99
14436.0,89.06,1,99
18027.0,115.31,1,99
12794.0,860.41,2,53
12832.0,383.03,2,32
16674.0,304.24,2,55
12375.0,457.5,2,11
16173.0,1418.32,6,16
14171.0,363.79,1,98
13434.0,534.24,2,74
16761.0,316.62,1,97
14067.0,374.7,2,64
13808.0,1747.66,5,6
15215.0,734.94,3,47
12851.0,131.81,1,97
14335.0,454.86,2,16
14965.0,596.09,2,96
15136.0,1286.7,4,3
16629.0,408.63,2,74
18261.0,324.24,2,43
15307.0,205.3,1,96
16820.0,497.61,1,96
17309.0,82.75,1,95
13949.0,2427.32,6,3
14360.0,2118.03,4,32
16400.0,303.93,1,95
14208.0,151.74,1,95
12526.0,1316.66,3,1
13130.0,64.0,1,94
13210.0,353.48,1,94
17481.0,1255.59,4,4
12685.0,2863.08,6,28
17573.0,380.6,3,29
14452.0,259.05,2,11
13889.0,416.90000000000003,1,93
15488.0,91.32000000000001,1,93
18222.0,443.0,1,93
13244.0,121.74000000000001,1,93
17004.0,1312.1399999999999,2,46
13441.0,296.64,1,92
13823.0,957.66,2,19
12879.0,573.22,3,45
16603.0,482.47,2,75
14824.0,1127.71,4,10
16910.0,1508.96,8,4
15652.0,337.74,1,91
16362.0,709.99,5,32
15035.0,252.73000000000002,1,90
14508.0,268.05,2,22
13272.0,276.56,2,31
17317.0,2600.34,3,46
14212.0,1070.48,1,90
13372.0,378.64,1,90
18255.0,103.3,1,89
14250.0,1904.05,3,7
16796.0,305.62,1,89
14432.0,2248.5,6,10
15782.0,2614.7400000000002,3,10
12883.0,703.47,4,25
12965.0,769.8100000000001,1,89
15533.0,807.57,3,19
18215.0,299.34000000000003,1,89
18158.0,453.4,2,9
13375.0,778.65,1,89
13431.0,1269.1,2,67
16211.0,547.02,1,89
12884.0,309.05,1,88
16141.0,620.4,1,88
17919.0,1304.04,1,88
16360.0,3450.41,6,5
17433.0,303.15999999999997,1,88
13704.0,2308.06,9,5
14020.0,642.8,2,17
14359.0,912.18,3,19
16451.0,266.97,1,88
12940.0,899.69,2,55
15216.0,96.6,1,88
15522.0,397.99,2,33
17037.0,1267.32,1,88
12822.0,948.88,2,71
15343.0,364.5,1,87
14753.0,563.15,1,87
16959.0,117.35000000000001,1,87
18251.0,4314.72,1,87
13032.0,1010.18,2,52
12895.0,372.8,2,42
17640.0,621.66,1,87
13860.0,1245.9,5,1
12756.0,112.07999999999998,1,87
18001.0,415.13,2,12
17728.0,2876.01,3,4
15933.0,1107.46,3,21
14284.0,595.25,2,31
17347.0,228.96,1,86
15103.0,703.36,2,31
15707.0,916.98,4,35
13430.0,679.45,2,19
12566.0,351.65,1,86
13321.0,567.36,2,72
13877.0,117.24,1,86
15272.0,721.94,2,57
15322.0,679.68,1,86
17333.0,494.25,1,86
13518.0,627.16,1,86
14306.0,2093.32,2,51
17679.0,1992.1100000000001,2,53
16160.0,1025.44,2,65
15573.0,591.1899999999999,2,32
14894.0,655.75,1,85
17434.0,2373.82,7,2
15466.0,334.53,1,85
15511.0,900.53,5,12
17846.0,2033.1,1,85
16189.0,215.48,2,16
15417.0,508.8,1,85
12995.0,211.32,1,85
14557.0,788.38,1,85
16108.0,842.5,1,85
17144.0,984.57,2,1
16924.0,829.89,3,21
15099.0,410.48,1,84
13323.0,787.85,5,3
14124.0,419.58000000000004,1,84
15975.0,371.01,1,84
15523.0,412.01000000000005,1,84
16878.0,13.3,1,84
15947.0,1708.24,1,83
13247.0,501.12,4,18
13566.0,856.84,2,41
18194.0,973.8399999999999,1,82
16689.0,422.59999999999997,2,76
16438.0,798.35,5,6
13067.0,115.46000000000001,1,82
16460.0,811.23,3,28
13325.0,675.3,1,82
12640.0,1174.58,3,24
13774.0,345.0,1,82
12497.0,1043.1,1,82
12752.0,4366.78,1,81
15504.0,52.83,1,81
15500.0,1131.56,4,8
17557.0,541.46,3,14
13228.0,358.0,1,81
14356.0,701.23,2,80
13416.0,712.5,2,44
17628.0,75.75,1,81
16527.0,228.06,1,81
15341.0,2020.52,1,81
16215.0,242.35,1,81
14164.0,1631.77,2,71
15888.0,168.31,1,81
17564.0,454.01,3,24
13356.0,768.24,1,80
12390.0,549.84,1,80
18228.0,779.9,2,57
17415.0,507.84,1,80
13350.0,979.12,2,16
12550.0,964.83,1,79
16627.0,322.8,1,79
17475.0,194.37,1,79
14951.0,311.69,1,79
14780.0,447.68,2,55
14887.0,1862.0,1,79
15399.0,815.77,3,1
17466.0,763.28,2,10
16379.0,2157.4,4,4
17172.0,317.76,1,79
15239.0,780.59,2,10
16213.0,159.0,1,79
15603.0,48.480000000000004,1,79
14261.0,1163.45,2,51
12657.0,1643.18,4,11
15571.0,650.4300000000001,4,12
15484.0,3590.41,4,1
12936.0,1063.9,4,17
16236.0,432.2,1,78
16669.0,1348.88,3,24
17603.0,394.72,1,78
15398.0,1345.53,2,16
12906.0,2919.81,5,12
17079.0,118.80000000000001,1,78
14125.0,2720.63,3,11
17163.0,293.1,2,22
12952.0,1387.79,4,6
12579.0,440.42,1,78
13279.0,137.75,1,78
12425.0,777.2,1,78
16715.0,301.71999999999997,1,78
13519.0,122.75,1,78
12546.0,1161.5,2,47
15744.0,34.8,1,78
13127.0,259.17,1,78
15714.0,330.03000000000003,2,12
17480.0,511.82,1,78
15763.0,1086.92,2,32
15075.0,773.03,1,78
16978.0,344.33,1,78
14014.0,505.18,1,77
16240.0,3718.8,2,24
13336.0,795.12,1,77
14652.0,114.18,1,77
15807.0,903.9,3,50
15762.0,583.75,2,65
15475.0,454.10999999999996,1,77
15978.0,1098.78,1,77
16485.0,363.65,1,77
12488.0,1298.66,3,10
13083.0,303.75,2,4
16169.0,1822.97,4,8
17506.0,302.2,1,76
16480.0,769.29,1,76
17006.0,781.78,4,5
17498.0,272.22,1,76
17131.0,2463.17,5,5
13536.0,3444.39,7,1
15429.0,397.35,2,27
17154.0,329.34,1,75
16594.0,181.09,1,75
16049.0,1074.81,3,40
14757.0,420.5,1,75
16198.0,400.68100000000004,1,75
13670.0,349.7,1,75
18066.0,318.0,1,75
14806.0,193.39000000000001,1,75
12783.0,2225.91,6,2
13429.0,1006.8,4,11
15154.0,254.28,1,75
13390.0,544.08,1,75
12925.0,694.05,2,5
13927.0,348.99,1,75
18205.0,517.36,2,36
14908.0,277.8,1,74
13639.0,1033.34,1,74
15958.0,104.35,1,74
15492.0,659.4599999999999,2,28
15243.0,316.68,1,74
16468.0,74.9,1,74
15344.0,563.94,3,1
13866.0,145.67000000000002,1,74
12612.0,704.0400000000001,1,74
16999.0,484.82,2,23
13514.0,152.20000000000002,1,74
13314.0,775.94,3,2
17805.0,512.31,1,74
18278.0,173.9,1,74
13979.0,869.87,1,73
16181.0,305.54,1,73
15568.0,758.29,3,3
16354.0,395.8,2,63
14412.0,770.03,2,43
16119.0,423.36,2,8
14109.0,144.2,1,73
16157.0,656.69,3,16
15348.0,158.04,1,72
16281.0,2062.06,1,72
13924.0,1838.8500000000001,6,2
14434.0,1372.8,6,22
13061.0,248.61,1,72
17513.0,513.2,1,72
16909.0,379.14,1,72
16650.0,518.42,1,72
18192.0,957.97,1,72
17447.0,541.53,2,40
17427.0,100.8,1,72
15175.0,224.14,1,72
13960.0,230.22,2,21
17528.0,3628.5,8,1
16361.0,891.21,4,10
13886.0,243.56,1,71
13354.0,743.53,1,71
15050.0,1737.69,3,25
13503.0,216.85,1,71
16653.0,1212.66,2,16
16574.0,451.44,1,71
13759.0,659.4100000000001,2,33
17813.0,1698.07,5,14
12718.0,238.25,1,71
15949.0,364.72,2,17
12703.0,283.55,1,71
13364.0,134.95999999999998,1,71
16268.0,667.65,2,71
18053.0,300.02,1,71
16101.0,1290.7,1,71
15565.0,173.16,2,50
18217.0,621.75,2,29
13954.0,439.92,2,2
15593.0,199.8,1,71
13095.0,74.39999999999999,1,71
15287.0,486.69,2,22
13347.0,341.36,1,70
15185.0,310.62,1,70
16404.0,443.05,1,70
16613.0,618.59,1,70
16591.0,213.5,1,69
15774.0,270.8,1,69
13558.0,594.52,4,6
16930.0,378.89,3,26
16533.0,1082.81,3,19
18059.0,306.46,3,23
14488.0,1064.28,1,68
16747.0,836.06,2,38
14333.0,415.2,1,68
13635.0,1071.03,1,68
17330.0,363.9,2,23
17321.0,657.16,2,8
14815.0,778.5,2,37
15091.0,480.71,1,68
15088.0,1160.07,2,21
15930.0,426.63,1,67
16183.0,338.71000000000004,1,67
13297.0,2089.85,4,8
13801.0,324.8,1,67
16881.0,432.0,1,67
17014.0,583.4300000000001,3,8
15255.0,890.85,1,67
14184.0,452.89,1,67
13351.0,373.94,1,66
15739.0,449.12,1,66
12512.0,132.18,2,66
17957.0,111.68,1,66
15276.0,128.63,1,66
15127.0,406.53,1,66
16106.0,108.38,1,66
17666.0,728.16,2,4
13483.0,140.34,1,66
16478.0,331.0,3,25
17382.0,65.4,1,65
12789.0,91.85,1,65
16020.0,851.01,3,17
17222.0,328.65,1,65
16803.0,332.3,1,65
13947.0,90.6,1,65
16758.0,369.34000000000003,1,65
12719.0,644.95,2,5
17647.0,133.06,1,65
14054.0,92.46,1,65
12723.0,725.07,5,4
18033.0,93.82000000000001,1,65
13845.0,312.98,1,65
15837.0,391.98,1,65
12628.0,786.46,3,4
13177.0,282.45,1,65
14317.0,508.58000000000004,1,65
16295.0,1328.55,4,10
13602.0,428.89,1,65
16895.0,202.27,1,65
17295.0,547.0,3,29
13504.0,295.93,1,64
13422.0,2626.3,1,64
15264.0,393.74,1,64
16432.0,287.4,1,64
13816.0,571.6700000000001,2,24
14518.0,174.37,1,64
13882.0,1191.13,5,3
15937.0,145.35,1,64
12923.0,172.82,1,64
16454.0,6.9,2,45
17453.0,486.71999999999997,2,18
15766.0,315.06,1,64
15300.0,496.44,1,64
13348.0,233.76,1,64
14592.0,557.94,3,35
17030.0,146.87,1,64
12420.0,600.39,1,64
14427.0,363.34000000000003,2,50
14792.0,6.2,1,64
12519.0,330.84,1,64
13359.0,439.56,1,64
14138.0,965.8800000000001,2,2
15297.0,641.94,3,10
13876.0,122.7,1,64
12740.0,427.6,1,64
17086.0,2050.08,6,7
13806.0,256.38,1,64
18096.0,849.06,3,12
13587.0,712.4,1,64
12856.0,2170.78,6,8
13419.0,221.06,1,64
17509.0,6083.64,8,58
16900.0,887.11,3,17
13689.0,910.0,1,63
13763.0,1714.96,1,63
13755.0,2108.06,9,4
16104.0,298.21,1,62
13259.0,283.18,1,62
16248.0,152.94,1,62
15612.0,195.15,2,36
15787.0,933.26,3,26
16595.0,360.16,1,61
13260.0,557.62,1,61
15821.0,570.96,2,44
18088.0,166.03,1,61
16685.0,324.24,2,61
13193.0,112.08,1,61
13212.0,786.83,3,20
14801.0,189.34,1,61
16380.0,1743.1499999999999,1,61
16921.0,154.18,1,61
15193.0,499.32,1,61
14027.0,104.82,1,61
16179.0,215.83,1,61
15473.0,1771.2,7,14
17425.0,759.17,2,19
18169.0,202.65,1,61
18126.0,200.92000000000002,1,61
16688.0,1260.86,4,1
16982.0,384.06,1,61
15330.0,714.96,2,32
17186.0,144.0,2,47
13685.0,3119.44,7,3
16776.0,371.54,1,60
13980.0,200.14,1,60
13352.0,397.97999999999996,1,60
15553.0,428.93,1,60
15886.0,181.09,1,60
17203.0,3560.08,6,36
12607.0,1579.51,1,60
17459.0,657.3,2,43
12772.0,892.47,1,60
16561.0,511.12,2,6
14121.0,2780.15,4,4
12371.0,1887.96,2,45
17119.0,606.91,2,3
17620.0,81.44,1,60
12824.0,397.12,1,60
14710.0,599.48,4,14
16120.0,1309.14,4,59
14624.0,225.85,2,57
16171.0,73.2,1,59
12536.0,12601.830000000002,3,43
13690.0,172.25,1,59
17934.0,704.25,2,52
14642.0,96.12,1,59
12602.0,153.12,1,59
16753.0,223.92000000000002,1,58
17737.0,168.24,2,9
13464.0,674.68,1,58
18277.0,110.38,1,58
12667.0,620.13,1,58
12498.0,403.70000000000005,3,21
14537.0,355.56,1,58
17279.0,187.82999999999998,1,58
14251.0,2879.7000000000003,5,2
12446.0,1002.3100000000001,1,58
12631.0,640.5,1,57
14234.0,754.12,4,22
14975.0,279.94,1,57
13853.0,1090.14,1,57
16773.0,171.59,1,57
16430.0,300.85,1,57
16793.0,243.84,1,57
18130.0,1059.39,3,15
17614.0,386.32,1,57
13858.0,216.17,1,57
14856.0,1290.53,3,36
14089.0,158.75,1,57
15478.0,1399.92,2,40
16413.0,262.2,1,57
13810.0,1499.01,3,29
16416.0,1051.4,3,27
13006.0,81.57,1,56
17986.0,20.8,1,56
12454.0,3528.34,1,56
14910.0,434.35,4,3
16243.0,409.1,2,34
13878.0,1271.57,1,55
16934.0,931.03,2,55
15994.0,414.27,1,55
14547.0,3974.75,8,4
16052.0,362.06,1,54
15113.0,3509.43,3,10
12475.0,723.38,1,54
16542.0,119.62,1,54
18042.0,165.04999999999998,1,54
16563.0,1077.74,1,54
17201.0,289.78,1,54
17520.0,546.81,1,54
13923.0,351.13,1,54
16412.0,135.99,1,54
17205.0,384.08,1,54
17534.0,223.36,1,54
15335.0,170.22,1,54
16737.0,417.59999999999997,1,53
15066.0,893.59,1,53
17206.0,204.24,1,53
17785.0,131.94,1,53
16932.0,150.23000000000002,1,53
16363.0,109.36000000000001,1,53
14830.0,188.88,1,53
17244.0,954.9,1,53
15355.0,277.05,2,29
15598.0,240.68,1,53
15637.0,223.36,1,53
16848.0,281.42,1,53
15678.0,352.7,1,53
14015.0,917.34,1,53
13594.0,396.97,1,53
15327.0,208.75,1,53
14861.0,125.79,1,52
14554.0,2279.4900000000002,4,10
12611.0,1193.32,1,52
14179.0,701.57,2,41
12863.0,521.2,1,52
15604.0,216.39,1,52
14381.0,202.68,1,52
12572.0,1020.42,2,9
16123.0,307.78,1,52
16851.0,342.45,3,4
17148.0,124.88,1,52
17549.0,148.86,2,24
17973.0,337.04,1,52
15610.0,112.46000000000001,1,52
15853.0,110.8,1,52
18019.0,38.45,1,52
14698.0,1217.27,5,2
15468.0,467.51,2,51
16826.0,341.7,1,51
17824.0,298.4,1,51
12522.0,192.72,2,39
15803.0,415.82000000000005,1,51
15006.0,480.38,1,51
17350.0,1281.32,4,8
14799.0,157.7,1,51
15814.0,1945.33,4,17
16260.0,1035.45,1,51
14638.0,443.6,1,51
17354.0,1393.06,1,51
15664.0,386.43,1,51
13245.0,430.5,1,51
14923.0,749.1,1,51
16177.0,331.95,1,50
13366.0,56.160000000000004,1,50
16284.0,812.68,2,31
16846.0,214.32,1,50
14484.0,321.92,1,50
13897.0,311.16,1,50
14585.0,157.05,1,50
17125.0,230.5,1,50
15836.0,137.37,1,50
16313.0,274.15000000000003,2,3
13460.0,183.44,2,29
12403.0,427.7,1,50
14967.0,463.8,1,50
15286.0,240.55,1,50
17832.0,155.37,1,50
12646.0,1346.97,2,5
16015.0,704.55,3,4
16311.0,616.26,2,18
15740.0,154.88,1,49
13974.0,413.59000000000003,1,49
15677.0,657.23,1,49
15000.0,490.52,1,48
16017.0,211.88,1,47
13471.0,2501.84,4,1
13598.0,160.04,1,47
18005.0,226.47,2,4
15427.0,1430.54,3,33
15022.0,852.39,4,12
17111.0,231.61,1,47
17836.0,110.21000000000001,1,47
14629.0,955.26,2,4
15592.0,388.58,1,47
15277.0,255.89999999999998,1,47
16491.0,731.5,1,47
15516.0,62.43,3,45
14764.0,278.3,1,47
16742.0,464.9,1,47
15142.0,498.74,1,46
17344.0,157.62,1,46
18240.0,422.58,1,46
17081.0,288.91,2,25
14474.0,547.66,1,46
14139.0,415.82,1,46
15844.0,130.73999999999998,1,46
13176.0,481.49,1,46
12398.0,1635.6599999999999,1,46
15345.0,393.54,1,46
16708.0,656.63,1,46
15963.0,470.76,2,20
18045.0,178.34,1,45
13182.0,121.18,1,45
15158.0,401.40000000000003,1,45
13028.0,661.3199999999999,2,23
13978.0,196.79000000000002,2,15
16056.0,650.75,1,45
12812.0,229.64000000000001,1,45
16071.0,326.24,1,45
14539.0,537.48,2,16
14550.0,757.37,2,11
17712.0,522.91,1,45
14102.0,1105.8799999999999,5,5
14598.0,221.97,1,44
15320.0,267.13,1,44
16415.0,200.27,1,44
12448.0,449.45,1,44
12827.0,430.15000000000003,3,6
16345.0,565.46,1,44
15993.0,2777.67,7,9
17895.0,95.45,1,44
15948.0,955.24,2,8
15659.0,306.45,1,44
18154.0,399.19,2,3
12630.0,1270.88,2,10
13363.0,992.5,2,18
18276.0,335.86,1,44
17684.0,239.41,1,44
17878.0,379.45,1,44
14752.0,389.64,1,44
16847.0,193.44,1,43
14971.0,1097.98,3,35
17545.0,642.32,3,43
16026.0,236.09,1,43
16513.0,874.59,4,5
12430.0,256.4,1,43
14357.0,225.12,1,43
16855.0,328.4,2,24
16680.0,183.7,1,43
18035.0,713.89,3,36
16648.0,290.65999999999997,1,43
16164.0,822.48,3,17
14218.0,169.48000000000002,1,43
15096.0,219.39000000000001,1,43
18030.0,230.64999999999998,2,4
14416.0,490.22,2,22
17839.0,318.15,1,42
16601.0,242.7,1,41
12912.0,1662.3,5,3
13278.0,542.73,1,41
14582.0,114.11,1,41
15748.0,144.36,1,40
16079.0,1352.0,3,17
17590.0,1468.02,3,2
15054.0,302.1,2,12
14158.0,507.66,1,40
15385.0,316.88,1,40
16506.0,90.30000000000001,2,20
14295.0,166.20000000000002,1,40
13822.0,632.0,2,6
18067.0,396.33,1,40
16190.0,215.08,1,40
15444.0,1411.21,2,9
13607.0,675.51,1,40
12581.0,197.71,1,40
15360.0,427.93,1,40
13103.0,243.94,1,40
15667.0,301.32,1,40
13651.0,94.2,2,35
12552.0,437.82,2,39
16127.0,656.25,1,39
12588.0,214.89999999999998,1,39
15977.0,1054.73,2,17
13697.0,151.29999999999998,1,39
14345.0,108.97999999999999,1,39
17503.0,558.96,2,3
16830.0,325.91,1,39
17495.0,497.56,2,8
12491.0,460.40000000000003,1,39
14485.0,162.8,1,39
13868.0,3192.54,2,7
15423.0,43.5,1,38
17668.0,347.75,2,1
16971.0,357.21,1,38
16352.0,494.44,2,18
16884.0,429.84000000000003,2,38
15830.0,576.0,1,38
14216.0,1839.3,4,3
15275.0,615.14,1,38
16790.0,1545.6200000000001,6,4
15576.0,921.37,1,38
18105.0,113.48000000000002,1,38
18164.0,399.65000000000003,1,37
14974.0,89.94,1,37
17947.0,176.68,1,37
13318.0,640.76,3,1
18104.0,754.64,1,37
13271.0,211.49,1,37
17595.0,386.69,2,12
14528.0,364.21999999999997,1,37
17432.0,365.76,2,18
16337.0,151.05,1,37
14098.0,147.35,1,37
15551.0,436.06,1,37
16347.0,847.45,2,11
13721.0,524.14,1,36
16322.0,326.75,2,1
17403.0,263.92,1,36
16914.0,183.76,1,36
16602.0,528.08,1,36
12544.0,372.7,1,36
13914.0,626.45,2,12
13467.0,1071.91,2,11
17221.0,334.48,2,7
17078.0,378.2,2,36
13447.0,1129.14,3,23
15010.0,308.94,1,36
18022.0,612.72,1,36
16318.0,328.15,1,35
17274.0,107.82,1,35
15597.0,324.57,1,35
17233.0,190.88,1,35
16887.0,192.32999999999998,1,35
13938.0,71.66,1,35
17084.0,2747.9900000000002,2,35
